question_id,system,rater,rater_profession,domain,score
24,ChatGPT,R3,pharmacist,Relevance,4
24,ChatGPT,R3,pharmacist,Safety,1
24,ChatGPT,R3,pharmacist,Trust,4
24,ChatGPT,R4,pharmacist,Accuracy,5
24,ChatGPT,R4,pharmacist,Clarity,5
24,ChatGPT,R4,pharmacist,Comparison,4
24,ChatGPT,R4,pharmacist,Confidence,4
24,ChatGPT,R4,pharmacist,Relevance,5
24,ChatGPT,R4,pharmacist,Safety,1
24,ChatGPT,R4,pharmacist,Trust,5
24,ChatGPT,R5,pharmacist,Accuracy,5
24,ChatGPT,R5,pharmacist,Clarity,5
24,ChatGPT,R5,pharmacist,Comparison,3
24,ChatGPT,R5,pharmacist,Confidence,5
24,ChatGPT,R5,pharmacist,Relevance,5
24,ChatGPT,R5,pharmacist,Safety,1
24,ChatGPT,R5,pharmacist,Trust,5
24,ChatGPT,R6,nurse,Accuracy,4
24,ChatGPT,R6,nurse,Clarity,5
24,ChatGPT,R6,nurse,Comparison,4
24,ChatGPT,R6,nurse,Confidence,4
24,ChatGPT,R6,nurse,Relevance,4
24,ChatGPT,R6,nurse,Safety,1
24,ChatGPT,R6,nurse,Trust,4
24,ChatGPT,R7,pharmacist,Accuracy,5
24,ChatGPT,R7,pharmacist,Clarity,5
24,ChatGPT,R7,pharmacist,Comparison,5
24,ChatGPT,R7,pharmacist,Confidence,5
24,ChatGPT,R7,pharmacist,Relevance,5
24,ChatGPT,R7,pharmacist,Safety,1
24,ChatGPT,R7,pharmacist,Trust,5
24,ChatGPT,R8,physician,Accuracy,4
24,ChatGPT,R8,physician,Clarity,5
24,ChatGPT,R8,physician,Comparison,4
24,ChatGPT,R8,physician,Confidence,5
24,ChatGPT,R8,physician,Relevance,5
24,ChatGPT,R8,physician,Safety,1
24,ChatGPT,R8,physician,Trust,5
24,ChatICU,R1,physician,Accuracy,5
24,ChatICU,R1,physician,Clarity,5
24,ChatICU,R1,physician,Comparison,3
24,ChatICU,R1,physician,Confidence,4
24,ChatICU,R1,physician,Relevance,5
24,ChatICU,R1,physician,Safety,1
24,ChatICU,R1,physician,Trust,5
24,ChatICU,R2,nurse,Accuracy,4
24,ChatICU,R2,nurse,Clarity,2
24,ChatICU,R2,nurse,Comparison,3
24,ChatICU,R2,nurse,Confidence,4
24,ChatICU,R2,nurse,Relevance,4
24,ChatICU,R2,nurse,Safety,1
24,ChatICU,R2,nurse,Trust,4
24,ChatICU,R3,pharmacist,Accuracy,4
24,ChatICU,R3,pharmacist,Clarity,4
24,ChatICU,R3,pharmacist,Comparison,3
24,ChatICU,R3,pharmacist,Confidence,3
24,ChatICU,R3,pharmacist,Relevance,4
24,ChatICU,R3,pharmacist,Safety,1
24,ChatICU,R3,pharmacist,Trust,4
24,ChatICU,R4,pharmacist,Accuracy,5
24,ChatICU,R4,pharmacist,Clarity,5
24,ChatICU,R4,pharmacist,Comparison,4
24,ChatICU,R4,pharmacist,Confidence,4
24,ChatICU,R4,pharmacist,Relevance,5
24,ChatICU,R4,pharmacist,Safety,1
24,ChatICU,R4,pharmacist,Trust,5
24,ChatICU,R5,pharmacist,Accuracy,5
24,ChatICU,R5,pharmacist,Clarity,5
24,ChatICU,R5,pharmacist,Comparison,3
24,ChatICU,R5,pharmacist,Confidence,5
24,ChatICU,R5,pharmacist,Relevance,5
24,ChatICU,R5,pharmacist,Safety,1
24,ChatICU,R5,pharmacist,Trust,5
24,ChatICU,R6,nurse,Accuracy,3
24,ChatICU,R6,nurse,Clarity,4
24,ChatICU,R6,nurse,Comparison,3
24,ChatICU,R6,nurse,Confidence,4
24,ChatICU,R6,nurse,Relevance,3
24,ChatICU,R6,nurse,Safety,0
24,ChatICU,R6,nurse,Trust,3
24,ChatICU,R7,pharmacist,Accuracy,5
24,ChatICU,R7,pharmacist,Clarity,5
24,ChatICU,R7,pharmacist,Comparison,4
24,ChatICU,R7,pharmacist,Confidence,5
24,ChatICU,R7,pharmacist,Relevance,5
24,ChatICU,R7,pharmacist,Safety,1
24,ChatICU,R7,pharmacist,Trust,5
24,ChatICU,R8,physician,Accuracy,4
24,ChatICU,R8,physician,Clarity,5
24,ChatICU,R8,physician,Comparison,4
24,ChatICU,R8,physician,Confidence,5
24,ChatICU,R8,physician,Relevance,5
24,ChatICU,R8,physician,Safety,1
24,ChatICU,R8,physician,Trust,5
24,OpenEvidence,R1,physician,Accuracy,4
24,OpenEvidence,R1,physician,Clarity,4
24,OpenEvidence,R1,physician,Comparison,2
24,OpenEvidence,R1,physician,Confidence,4
24,OpenEvidence,R1,physician,Relevance,4
24,OpenEvidence,R1,physician,Safety,1
24,OpenEvidence,R1,physician,Trust,4
24,OpenEvidence,R2,nurse,Accuracy,4
24,OpenEvidence,R2,nurse,Clarity,5
24,OpenEvidence,R2,nurse,Comparison,4
24,OpenEvidence,R2,nurse,Confidence,4
24,OpenEvidence,R2,nurse,Relevance,4
24,OpenEvidence,R2,nurse,Safety,1
24,OpenEvidence,R2,nurse,Trust,5
24,OpenEvidence,R3,pharmacist,Accuracy,3
24,OpenEvidence,R3,pharmacist,Clarity,3
24,OpenEvidence,R3,pharmacist,Comparison,3
24,OpenEvidence,R3,pharmacist,Confidence,3
24,OpenEvidence,R3,pharmacist,Relevance,3
24,OpenEvidence,R3,pharmacist,Safety,1
24,OpenEvidence,R3,pharmacist,Trust,3
24,OpenEvidence,R4,pharmacist,Accuracy,5
24,OpenEvidence,R4,pharmacist,Clarity,5
24,OpenEvidence,R4,pharmacist,Comparison,3
24,OpenEvidence,R4,pharmacist,Confidence,4
24,OpenEvidence,R4,pharmacist,Relevance,5
24,OpenEvidence,R4,pharmacist,Safety,1
24,OpenEvidence,R4,pharmacist,Trust,5
24,OpenEvidence,R5,pharmacist,Accuracy,5
24,OpenEvidence,R5,pharmacist,Clarity,5
24,OpenEvidence,R5,pharmacist,Comparison,3
24,OpenEvidence,R5,pharmacist,Confidence,5
24,OpenEvidence,R5,pharmacist,Relevance,5
24,OpenEvidence,R5,pharmacist,Safety,1
24,OpenEvidence,R5,pharmacist,Trust,5
24,OpenEvidence,R6,nurse,Accuracy,4
24,OpenEvidence,R6,nurse,Clarity,4
24,OpenEvidence,R6,nurse,Comparison,3
24,OpenEvidence,R6,nurse,Confidence,4
24,OpenEvidence,R6,nurse,Relevance,3
24,OpenEvidence,R6,nurse,Safety,1
24,OpenEvidence,R6,nurse,Trust,4
24,OpenEvidence,R7,pharmacist,Accuracy,5
24,OpenEvidence,R7,pharmacist,Clarity,5
24,OpenEvidence,R7,pharmacist,Comparison,3
24,OpenEvidence,R7,pharmacist,Confidence,5
24,OpenEvidence,R7,pharmacist,Relevance,5
24,OpenEvidence,R7,pharmacist,Safety,1
24,OpenEvidence,R7,pharmacist,Trust,5
24,OpenEvidence,R8,physician,Accuracy,4
24,OpenEvidence,R8,physician,Clarity,5
24,OpenEvidence,R8,physician,Comparison,4
24,OpenEvidence,R8,physician,Confidence,5
24,OpenEvidence,R8,physician,Relevance,5
24,OpenEvidence,R8,physician,Safety,1
24,OpenEvidence,R8,physician,Trust,5
25,ChatGPT,R1,physician,Accuracy,4
25,ChatGPT,R1,physician,Clarity,5
25,ChatGPT,R1,physician,Comparison,2
25,ChatGPT,R1,physician,Confidence,4
25,ChatGPT,R1,physician,Relevance,4
25,ChatGPT,R1,physician,Safety,1
25,ChatGPT,R1,physician,Trust,4
25,ChatGPT,R2,nurse,Accuracy,4
25,ChatGPT,R2,nurse,Clarity,4
25,ChatGPT,R2,nurse,Comparison,4
25,ChatGPT,R2,nurse,Confidence,4
25,ChatGPT,R2,nurse,Relevance,4
25,ChatGPT,R2,nurse,Safety,1
25,ChatGPT,R2,nurse,Trust,4
25,ChatGPT,R3,pharmacist,Accuracy,3
25,ChatGPT,R3,pharmacist,Clarity,3
25,ChatGPT,R3,pharmacist,Comparison,3
25,ChatGPT,R3,pharmacist,Confidence,3
25,ChatGPT,R3,pharmacist,Relevance,3
25,ChatGPT,R3,pharmacist,Safety,1
25,ChatGPT,R3,pharmacist,Trust,3
25,ChatGPT,R4,pharmacist,Accuracy,5
25,ChatGPT,R4,pharmacist,Clarity,5
25,ChatGPT,R4,pharmacist,Comparison,3
25,ChatGPT,R4,pharmacist,Confidence,4
25,ChatGPT,R4,pharmacist,Relevance,5
25,ChatGPT,R4,pharmacist,Safety,1
25,ChatGPT,R4,pharmacist,Trust,5
25,ChatGPT,R5,pharmacist,Accuracy,4
25,ChatGPT,R5,pharmacist,Clarity,4
25,ChatGPT,R5,pharmacist,Comparison,2
25,ChatGPT,R5,pharmacist,Confidence,5
25,ChatGPT,R5,pharmacist,Relevance,5
25,ChatGPT,R5,pharmacist,Safety,1
25,ChatGPT,R5,pharmacist,Trust,4
25,ChatGPT,R6,nurse,Accuracy,5
25,ChatGPT,R6,nurse,Clarity,5
25,ChatGPT,R6,nurse,Comparison,4
25,ChatGPT,R6,nurse,Confidence,4
25,ChatGPT,R6,nurse,Relevance,5
25,ChatGPT,R6,nurse,Safety,1
25,ChatGPT,R6,nurse,Trust,4
25,ChatGPT,R7,pharmacist,Accuracy,5
25,ChatGPT,R7,pharmacist,Clarity,5
25,ChatGPT,R7,pharmacist,Comparison,3
25,ChatGPT,R7,pharmacist,Confidence,5
25,ChatGPT,R7,pharmacist,Relevance,5
25,ChatGPT,R7,pharmacist,Safety,1
25,ChatGPT,R7,pharmacist,Trust,5
25,ChatGPT,R8,physician,Accuracy,4
25,ChatGPT,R8,physician,Clarity,5
25,ChatGPT,R8,physician,Comparison,4
25,ChatGPT,R8,physician,Confidence,5
25,ChatGPT,R8,physician,Relevance,5
25,ChatGPT,R8,physician,Safety,1
25,ChatGPT,R8,physician,Trust,5
25,ChatICU,R1,physician,Accuracy,5
25,ChatICU,R1,physician,Clarity,5
25,ChatICU,R1,physician,Comparison,4
25,ChatICU,R1,physician,Confidence,4
25,ChatICU,R1,physician,Relevance,5
25,ChatICU,R1,physician,Safety,1
25,ChatICU,R1,physician,Trust,5
25,ChatICU,R2,nurse,Accuracy,4
25,ChatICU,R2,nurse,Clarity,4
25,ChatICU,R2,nurse,Comparison,4
25,ChatICU,R2,nurse,Confidence,4
25,ChatICU,R2,nurse,Relevance,4
25,ChatICU,R2,nurse,Safety,1
25,ChatICU,R2,nurse,Trust,4
25,ChatICU,R3,pharmacist,Accuracy,4
25,ChatICU,R3,pharmacist,Clarity,4
25,ChatICU,R3,pharmacist,Comparison,3
25,ChatICU,R3,pharmacist,Confidence,3
25,ChatICU,R3,pharmacist,Relevance,4
25,ChatICU,R3,pharmacist,Safety,1
25,ChatICU,R3,pharmacist,Trust,4
25,ChatICU,R4,pharmacist,Accuracy,5
25,ChatICU,R4,pharmacist,Clarity,5
25,ChatICU,R4,pharmacist,Comparison,4
25,ChatICU,R4,pharmacist,Confidence,4
25,ChatICU,R4,pharmacist,Relevance,5
25,ChatICU,R4,pharmacist,Safety,1
25,ChatICU,R4,pharmacist,Trust,5
25,ChatICU,R5,pharmacist,Accuracy,5
25,ChatICU,R5,pharmacist,Clarity,5
25,ChatICU,R5,pharmacist,Comparison,4
25,ChatICU,R5,pharmacist,Confidence,5
25,ChatICU,R5,pharmacist,Relevance,5
25,ChatICU,R5,pharmacist,Safety,1
25,ChatICU,R5,pharmacist,Trust,5
25,ChatICU,R6,nurse,Accuracy,4
25,ChatICU,R6,nurse,Clarity,4
25,ChatICU,R6,nurse,Comparison,4
25,ChatICU,R6,nurse,Confidence,4
25,ChatICU,R6,nurse,Relevance,4
25,ChatICU,R6,nurse,Safety,1
25,ChatICU,R6,nurse,Trust,4
25,ChatICU,R7,pharmacist,Accuracy,5
25,ChatICU,R7,pharmacist,Clarity,5
25,ChatICU,R7,pharmacist,Comparison,4
25,ChatICU,R7,pharmacist,Confidence,5
25,ChatICU,R7,pharmacist,Relevance,5
25,ChatICU,R7,pharmacist,Safety,1
25,ChatICU,R7,pharmacist,Trust,5
25,ChatICU,R8,physician,Accuracy,5
25,ChatICU,R8,physician,Clarity,5
25,ChatICU,R8,physician,Comparison,5
25,ChatICU,R8,physician,Confidence,5
25,ChatICU,R8,physician,Relevance,5
25,ChatICU,R8,physician,Safety,1
25,ChatICU,R8,physician,Trust,5
25,OpenEvidence,R1,physician,Accuracy,5
25,OpenEvidence,R1,physician,Clarity,5
25,OpenEvidence,R1,physician,Comparison,3
25,OpenEvidence,R1,physician,Confidence,4
25,OpenEvidence,R1,physician,Relevance,5
25,OpenEvidence,R1,physician,Safety,1
25,OpenEvidence,R1,physician,Trust,5
25,OpenEvidence,R2,nurse,Accuracy,4
25,OpenEvidence,R2,nurse,Clarity,3
25,OpenEvidence,R2,nurse,Comparison,3
25,OpenEvidence,R2,nurse,Confidence,4
25,OpenEvidence,R2,nurse,Relevance,4
25,OpenEvidence,R2,nurse,Safety,1
25,OpenEvidence,R2,nurse,Trust,4
25,OpenEvidence,R3,pharmacist,Accuracy,3
25,OpenEvidence,R3,pharmacist,Clarity,3
25,OpenEvidence,R3,pharmacist,Comparison,3
25,OpenEvidence,R3,pharmacist,Confidence,2
25,OpenEvidence,R3,pharmacist,Relevance,3
25,OpenEvidence,R3,pharmacist,Safety,1
25,OpenEvidence,R3,pharmacist,Trust,3
25,OpenEvidence,R4,pharmacist,Accuracy,5
25,OpenEvidence,R4,pharmacist,Clarity,5
25,OpenEvidence,R4,pharmacist,Comparison,2
25,OpenEvidence,R4,pharmacist,Confidence,4
25,OpenEvidence,R4,pharmacist,Relevance,5
25,OpenEvidence,R4,pharmacist,Safety,1
25,OpenEvidence,R4,pharmacist,Trust,5
25,OpenEvidence,R5,pharmacist,Accuracy,5
25,OpenEvidence,R5,pharmacist,Clarity,5
25,OpenEvidence,R5,pharmacist,Comparison,3
25,OpenEvidence,R5,pharmacist,Confidence,5
25,OpenEvidence,R5,pharmacist,Relevance,5
25,OpenEvidence,R5,pharmacist,Safety,1
25,OpenEvidence,R5,pharmacist,Trust,5
25,OpenEvidence,R6,nurse,Accuracy,4
25,OpenEvidence,R6,nurse,Clarity,4
25,OpenEvidence,R6,nurse,Comparison,3
25,OpenEvidence,R6,nurse,Confidence,4
25,OpenEvidence,R6,nurse,Relevance,4
25,OpenEvidence,R6,nurse,Safety,1
25,OpenEvidence,R6,nurse,Trust,4
25,OpenEvidence,R7,pharmacist,Accuracy,5
25,OpenEvidence,R7,pharmacist,Clarity,5
25,OpenEvidence,R7,pharmacist,Comparison,3
25,OpenEvidence,R7,pharmacist,Confidence,5
25,OpenEvidence,R7,pharmacist,Relevance,5
25,OpenEvidence,R7,pharmacist,Safety,1
25,OpenEvidence,R7,pharmacist,Trust,5
25,OpenEvidence,R8,physician,Accuracy,4
25,OpenEvidence,R8,physician,Clarity,5
25,OpenEvidence,R8,physician,Comparison,4
25,OpenEvidence,R8,physician,Confidence,5
25,OpenEvidence,R8,physician,Relevance,5
25,OpenEvidence,R8,physician,Safety,1
25,OpenEvidence,R8,physician,Trust,5
26,ChatGPT,R1,physician,Accuracy,5
26,ChatGPT,R1,physician,Clarity,5
26,ChatGPT,R1,physician,Comparison,3
26,ChatGPT,R1,physician,Confidence,4
26,ChatGPT,R1,physician,Relevance,5
26,ChatGPT,R1,physician,Safety,1
26,ChatGPT,R1,physician,Trust,5
26,ChatGPT,R2,nurse,Accuracy,2
26,ChatGPT,R2,nurse,Clarity,3
26,ChatGPT,R2,nurse,Comparison,2
26,ChatGPT,R2,nurse,Confidence,4
26,ChatGPT,R2,nurse,Relevance,2
26,ChatGPT,R2,nurse,Safety,0
26,ChatGPT,R2,nurse,Trust,2
26,ChatGPT,R3,pharmacist,Accuracy,4
26,ChatGPT,R3,pharmacist,Clarity,4
26,ChatGPT,R3,pharmacist,Comparison,3
26,ChatGPT,R3,pharmacist,Confidence,3
26,ChatGPT,R3,pharmacist,Relevance,4
26,ChatGPT,R3,pharmacist,Safety,1
26,ChatGPT,R3,pharmacist,Trust,4
26,ChatGPT,R4,pharmacist,Accuracy,5
26,ChatGPT,R4,pharmacist,Clarity,5
26,ChatGPT,R4,pharmacist,Comparison,4
26,ChatGPT,R4,pharmacist,Confidence,4
26,ChatGPT,R4,pharmacist,Relevance,5
26,ChatGPT,R4,pharmacist,Safety,1
26,ChatGPT,R4,pharmacist,Trust,5
26,ChatGPT,R5,pharmacist,Accuracy,3
26,ChatGPT,R5,pharmacist,Clarity,5
26,ChatGPT,R5,pharmacist,Comparison,2
26,ChatGPT,R5,pharmacist,Confidence,4
26,ChatGPT,R5,pharmacist,Relevance,5
26,ChatGPT,R5,pharmacist,Safety,0
26,ChatGPT,R5,pharmacist,Trust,4
26,ChatGPT,R6,nurse,Accuracy,5
26,ChatGPT,R6,nurse,Clarity,5
26,ChatGPT,R6,nurse,Comparison,4
26,ChatGPT,R6,nurse,Confidence,4
26,ChatGPT,R6,nurse,Relevance,5
26,ChatGPT,R6,nurse,Safety,1
26,ChatGPT,R6,nurse,Trust,5
26,ChatGPT,R7,pharmacist,Accuracy,5
26,ChatGPT,R7,pharmacist,Clarity,5
26,ChatGPT,R7,pharmacist,Comparison,3
26,ChatGPT,R7,pharmacist,Confidence,5
26,ChatGPT,R7,pharmacist,Relevance,5
26,ChatGPT,R7,pharmacist,Safety,1
26,ChatGPT,R7,pharmacist,Trust,5
26,ChatGPT,R8,physician,Accuracy,3
26,ChatGPT,R8,physician,Clarity,5
26,ChatGPT,R8,physician,Comparison,4
26,ChatGPT,R8,physician,Confidence,5
26,ChatGPT,R8,physician,Relevance,5
26,ChatGPT,R8,physician,Safety,1
26,ChatGPT,R8,physician,Trust,5
26,ChatICU,R1,physician,Accuracy,5
26,ChatICU,R1,physician,Clarity,5
26,ChatICU,R1,physician,Comparison,4
26,ChatICU,R1,physician,Confidence,4
26,ChatICU,R1,physician,Relevance,5
26,ChatICU,R1,physician,Safety,1
26,ChatICU,R1,physician,Trust,5
26,ChatICU,R2,nurse,Accuracy,3
26,ChatICU,R2,nurse,Clarity,4
26,ChatICU,R2,nurse,Comparison,3
26,ChatICU,R2,nurse,Confidence,4
26,ChatICU,R2,nurse,Relevance,3
26,ChatICU,R2,nurse,Safety,1
26,ChatICU,R2,nurse,Trust,3
26,ChatICU,R3,pharmacist,Accuracy,4
26,ChatICU,R3,pharmacist,Clarity,4
26,ChatICU,R3,pharmacist,Comparison,4
26,ChatICU,R3,pharmacist,Confidence,3
26,ChatICU,R3,pharmacist,Relevance,4
26,ChatICU,R3,pharmacist,Safety,1
26,ChatICU,R3,pharmacist,Trust,4
26,ChatICU,R4,pharmacist,Accuracy,5
26,ChatICU,R4,pharmacist,Clarity,5
26,ChatICU,R4,pharmacist,Comparison,4
26,ChatICU,R4,pharmacist,Confidence,4
26,ChatICU,R4,pharmacist,Relevance,5
26,ChatICU,R4,pharmacist,Safety,1
26,ChatICU,R4,pharmacist,Trust,5
26,ChatICU,R5,pharmacist,Accuracy,5
26,ChatICU,R5,pharmacist,Clarity,5
26,ChatICU,R5,pharmacist,Comparison,5
26,ChatICU,R5,pharmacist,Confidence,5
26,ChatICU,R5,pharmacist,Relevance,5
26,ChatICU,R5,pharmacist,Safety,1
26,ChatICU,R5,pharmacist,Trust,5
26,ChatICU,R6,nurse,Accuracy,4
26,ChatICU,R6,nurse,Clarity,3
26,ChatICU,R6,nurse,Comparison,3
26,ChatICU,R6,nurse,Confidence,4
26,ChatICU,R6,nurse,Relevance,3
26,ChatICU,R6,nurse,Safety,0
26,ChatICU,R6,nurse,Trust,4
26,ChatICU,R7,pharmacist,Accuracy,5
26,ChatICU,R7,pharmacist,Clarity,5
26,ChatICU,R7,pharmacist,Comparison,5
26,ChatICU,R7,pharmacist,Confidence,5
26,ChatICU,R7,pharmacist,Relevance,5
26,ChatICU,R7,pharmacist,Safety,1
26,ChatICU,R7,pharmacist,Trust,5
26,ChatICU,R8,physician,Accuracy,5
26,ChatICU,R8,physician,Clarity,5
26,ChatICU,R8,physician,Comparison,5
26,ChatICU,R8,physician,Confidence,5
26,ChatICU,R8,physician,Relevance,5
26,ChatICU,R8,physician,Safety,1
26,ChatICU,R8,physician,Trust,5
26,OpenEvidence,R1,physician,Accuracy,4
26,OpenEvidence,R1,physician,Clarity,4
26,OpenEvidence,R1,physician,Comparison,2
26,OpenEvidence,R1,physician,Confidence,4
26,OpenEvidence,R1,physician,Relevance,5
26,OpenEvidence,R1,physician,Safety,1
26,OpenEvidence,R1,physician,Trust,3
26,OpenEvidence,R2,nurse,Accuracy,2
26,OpenEvidence,R2,nurse,Clarity,3
26,OpenEvidence,R2,nurse,Comparison,2
26,OpenEvidence,R2,nurse,Confidence,4
26,OpenEvidence,R2,nurse,Relevance,2
26,OpenEvidence,R2,nurse,Safety,0
26,OpenEvidence,R2,nurse,Trust,2
26,OpenEvidence,R3,pharmacist,Accuracy,3
26,OpenEvidence,R3,pharmacist,Clarity,3
26,OpenEvidence,R3,pharmacist,Comparison,3
26,OpenEvidence,R3,pharmacist,Confidence,3
26,OpenEvidence,R3,pharmacist,Relevance,3
26,OpenEvidence,R3,pharmacist,Safety,1
26,OpenEvidence,R3,pharmacist,Trust,3
26,OpenEvidence,R4,pharmacist,Accuracy,2
26,OpenEvidence,R4,pharmacist,Clarity,4
26,OpenEvidence,R4,pharmacist,Comparison,2
26,OpenEvidence,R4,pharmacist,Confidence,4
26,OpenEvidence,R4,pharmacist,Relevance,3
26,OpenEvidence,R4,pharmacist,Safety,0
26,OpenEvidence,R4,pharmacist,Trust,2
26,OpenEvidence,R5,pharmacist,Accuracy,3
26,OpenEvidence,R5,pharmacist,Clarity,5
26,OpenEvidence,R5,pharmacist,Comparison,2
26,OpenEvidence,R5,pharmacist,Confidence,4
26,OpenEvidence,R5,pharmacist,Relevance,5
26,OpenEvidence,R5,pharmacist,Safety,0
26,OpenEvidence,R5,pharmacist,Trust,4
26,OpenEvidence,R6,nurse,Accuracy,5
26,OpenEvidence,R6,nurse,Clarity,5
26,OpenEvidence,R6,nurse,Comparison,4
26,OpenEvidence,R6,nurse,Confidence,4
26,OpenEvidence,R6,nurse,Relevance,5
26,OpenEvidence,R6,nurse,Safety,1
26,OpenEvidence,R6,nurse,Trust,5
26,OpenEvidence,R7,pharmacist,Accuracy,5
26,OpenEvidence,R7,pharmacist,Clarity,5
26,OpenEvidence,R7,pharmacist,Comparison,4
26,OpenEvidence,R7,pharmacist,Confidence,5
26,OpenEvidence,R7,pharmacist,Relevance,5
26,OpenEvidence,R7,pharmacist,Safety,1
26,OpenEvidence,R7,pharmacist,Trust,5
26,OpenEvidence,R8,physician,Accuracy,4
26,OpenEvidence,R8,physician,Clarity,5
26,OpenEvidence,R8,physician,Comparison,4
26,OpenEvidence,R8,physician,Confidence,5
26,OpenEvidence,R8,physician,Relevance,5
26,OpenEvidence,R8,physician,Safety,1
26,OpenEvidence,R8,physician,Trust,5
27,ChatGPT,R1,physician,Accuracy,4
27,ChatGPT,R1,physician,Clarity,5
27,ChatGPT,R1,physician,Comparison,3
27,ChatGPT,R1,physician,Confidence,4
27,ChatGPT,R1,physician,Relevance,5
27,ChatGPT,R1,physician,Safety,1
27,ChatGPT,R1,physician,Trust,4
27,ChatGPT,R2,nurse,Accuracy,3
27,ChatGPT,R2,nurse,Clarity,3
27,ChatGPT,R2,nurse,Comparison,3
27,ChatGPT,R2,nurse,Confidence,3
27,ChatGPT,R2,nurse,Relevance,2
27,ChatGPT,R2,nurse,Safety,1
27,ChatGPT,R2,nurse,Trust,3
27,ChatGPT,R3,pharmacist,Accuracy,3
27,ChatGPT,R3,pharmacist,Clarity,3
27,ChatGPT,R3,pharmacist,Comparison,3
27,ChatGPT,R3,pharmacist,Confidence,3
27,ChatGPT,R3,pharmacist,Relevance,3
27,ChatGPT,R3,pharmacist,Safety,1
27,ChatGPT,R3,pharmacist,Trust,3
27,ChatGPT,R4,pharmacist,Accuracy,3
27,ChatGPT,R4,pharmacist,Clarity,5
27,ChatGPT,R4,pharmacist,Comparison,2
27,ChatGPT,R4,pharmacist,Confidence,3
27,ChatGPT,R4,pharmacist,Relevance,5
27,ChatGPT,R4,pharmacist,Safety,1
27,ChatGPT,R4,pharmacist,Trust,3
27,ChatGPT,R5,pharmacist,Accuracy,4
27,ChatGPT,R5,pharmacist,Clarity,4
27,ChatGPT,R5,pharmacist,Comparison,2
27,ChatGPT,R5,pharmacist,Confidence,4
27,ChatGPT,R5,pharmacist,Relevance,5
27,ChatGPT,R5,pharmacist,Safety,1
27,ChatGPT,R5,pharmacist,Trust,2
27,ChatGPT,R6,nurse,Accuracy,5
27,ChatGPT,R6,nurse,Clarity,5
27,ChatGPT,R6,nurse,Comparison,4
27,ChatGPT,R6,nurse,Confidence,4
27,ChatGPT,R6,nurse,Relevance,5
27,ChatGPT,R6,nurse,Safety,1
27,ChatGPT,R6,nurse,Trust,4
27,ChatGPT,R7,pharmacist,Accuracy,3
27,ChatGPT,R7,pharmacist,Clarity,5
27,ChatGPT,R7,pharmacist,Comparison,2
27,ChatGPT,R7,pharmacist,Confidence,5
27,ChatGPT,R7,pharmacist,Relevance,5
27,ChatGPT,R7,pharmacist,Safety,1
27,ChatGPT,R7,pharmacist,Trust,3
27,ChatGPT,R8,physician,Accuracy,4
27,ChatGPT,R8,physician,Clarity,5
27,ChatGPT,R8,physician,Comparison,4
27,ChatGPT,R8,physician,Confidence,5
27,ChatGPT,R8,physician,Relevance,5
27,ChatGPT,R8,physician,Safety,1
27,ChatGPT,R8,physician,Trust,5
27,ChatICU,R1,physician,Accuracy,5
27,ChatICU,R1,physician,Clarity,5
27,ChatICU,R1,physician,Comparison,3
27,ChatICU,R1,physician,Confidence,4
27,ChatICU,R1,physician,Relevance,5
27,ChatICU,R1,physician,Safety,1
27,ChatICU,R1,physician,Trust,5
27,ChatICU,R2,nurse,Accuracy,3
27,ChatICU,R2,nurse,Clarity,3
27,ChatICU,R2,nurse,Comparison,3
27,ChatICU,R2,nurse,Confidence,3
27,ChatICU,R2,nurse,Relevance,3
27,ChatICU,R2,nurse,Safety,1
27,ChatICU,R2,nurse,Trust,4
27,ChatICU,R3,pharmacist,Accuracy,4
27,ChatICU,R3,pharmacist,Clarity,4
27,ChatICU,R3,pharmacist,Comparison,3
27,ChatICU,R3,pharmacist,Confidence,3
27,ChatICU,R3,pharmacist,Relevance,4
27,ChatICU,R3,pharmacist,Safety,1
27,ChatICU,R3,pharmacist,Trust,4
27,ChatICU,R4,pharmacist,Accuracy,5
27,ChatICU,R4,pharmacist,Clarity,5
27,ChatICU,R4,pharmacist,Comparison,5
27,ChatICU,R4,pharmacist,Confidence,3
27,ChatICU,R4,pharmacist,Relevance,5
27,ChatICU,R4,pharmacist,Safety,1
27,ChatICU,R4,pharmacist,Trust,5
27,ChatICU,R5,pharmacist,Accuracy,5
27,ChatICU,R5,pharmacist,Clarity,5
27,ChatICU,R5,pharmacist,Comparison,4
27,ChatICU,R5,pharmacist,Confidence,5
27,ChatICU,R5,pharmacist,Relevance,5
27,ChatICU,R5,pharmacist,Safety,0
27,ChatICU,R5,pharmacist,Trust,5
27,ChatICU,R6,nurse,Accuracy,4
27,ChatICU,R6,nurse,Clarity,5
27,ChatICU,R6,nurse,Comparison,4
27,ChatICU,R6,nurse,Confidence,4
27,ChatICU,R6,nurse,Relevance,4
27,ChatICU,R6,nurse,Safety,1
27,ChatICU,R6,nurse,Trust,4
27,ChatICU,R7,pharmacist,Accuracy,5
27,ChatICU,R7,pharmacist,Clarity,5
27,ChatICU,R7,pharmacist,Comparison,2
27,ChatICU,R7,pharmacist,Confidence,5
27,ChatICU,R7,pharmacist,Relevance,5
27,ChatICU,R7,pharmacist,Safety,1
27,ChatICU,R7,pharmacist,Trust,5
27,ChatICU,R8,physician,Accuracy,4
27,ChatICU,R8,physician,Clarity,5
